auid,given name,surname,indexed name
7202722744,Robert P.,Baughman,Baughman R.P.
7004350246,Manuel,Ramos-Casals,Ramos-Casals M.
55583512600,Roberto,Pérez-Alvarez,Perez-Alvarez R.
6603767429,Lucio,Pallarés,Pallares L.
6508120198,Pilar,Brito-Zerón,Brito-Zeron P.
36859663700,Soledad,Retamozo,Retamozo S.
57216700800,Xavier,Bosch,Bosch X.
55175043100,Andrés,González-García,Gonzalez-Garcia A.
6603827470,Guadalupe,Fraile,Fraile G.
55581994800,Ricardo,Gómez-de-la-Torre,Gomez-de-la-Torre R.
57192175946,Carmen,Yllera-Gutiérrez,Yllera-Gutierrez C.
6603192364,Miguel,López-Dupla,Lopez-Dupla M.
6602523471,Begoña,de-Escalante-Yangüela,de-Escalante-Yanguela B.
36971246400,Borja,Gracia-Tello,Gracia-Tello B.
57192183543,Esperanza,Bueno-Juana,Bueno-Juana E.
57205520950,Ana,Alguacil,Alguacil A.
57192182009,Joel,Chara-Cervantes,Chara-Cervantes J.
12806080600,Mercedes,Perez-Conesa,Perez-Conesa M.
6603089037,Jose Salvador,Garcia-Morillo,Garcia-Morillo J.-S.
6603230415,Carles,Tolosa-Vilella,Tolosa-Vilella C.
57204502837,Carlos,Feijoo-Massó,Feijoo-Masso C.
6603049703,Eva,Fonseca-Aizpuru,Fonseca-Aizpuru E.
57192176937,Luis,Trapiella-Martínez,Trapiella-Martinez L.
57217690242,Mariona,Bonet,Bonet M.
7004137902,José Luis,Callejas,Callejas J.-L.
57192182574,Gloria,de-la-Red-Bellvis,de-la-Red-Bellvis G.
59032259200,Anna,Sanchez-Biosca,Sanchez-Biosca A.
6507956756,Eva,Calvo-Begueria,Calvo-Begueria E.
57194506875,Ana Belen,Madroñero,Madronero A.-B.
57225808178,Cristina,Soler-Ferrer,Soler-Ferrer C.
36096665900,Albert,Gomez-Lozano,Gomez-Lozano A.
57205519839,Enrique,Peral-Gutiérrez-de-Ceballos,Peral-Gutierrez-de-Ceballos E.
6603317789,Manuel,León-de-Lope,Leon-de-Lope M.
55947587400,Jorge Francisco,Gómez-Cerezo,Gomez-Cerezo J.-F.
6602117686,Gracia,Cruz-Caparros,Cruz-Caparros G.
6603261036,Francisco,Rivera-Civico,Rivera-Civico F.
57205521289,Gema,Gomiz,Gomiz G.
8258721300,María José,Soto-Cárdenas,Soto-Cardenas M.-J.
57192179075,Sergio,Rodríguez-Fernández,Rodriguez-Fernandez S.
56601319800,Blanca,Pinilla,Pinilla B.
57205520098,Nerea,Toledo-Samaniego,Toledo-Samaniego N.
6602884142,Alberto,Gato-Diez,Gato-Diez A.
6508221797,Miriam,Akasbi,Akasbi M.
15021318700,Angel,Robles,Robles A.
12765147700,Ana,Noblejas,Noblejas A.
57205518490,Inmaculada,Ojeda,Ojeda I.
57205518368,María José,Vives,Vives M.-J.
56254593900,María,Penadés-Vidal,Penades-Vidal M.
57192180630,Cesar,Morcillo,Morcillo C.
6508120198,Pilar,Brito-Zerón,Brito-Zeron P.
57205518367,Moisés,de-Vicente,de-Vicente M.
57205517879,Mercedes,Salcedo,Salcedo M.
57205517875,Gema,de-la-Colina,de-la-Colina G.
7801310245,Ana Celia,Barnosi-Marín,Barnosi-Marin A.-C.
56960079600,Gianni Enrico,Lucchetti,Lucchetti G.-E.
58630122800,Maria Asuncion,Costa,Costa M.-A.
58630230300,María,Pereira,Pereira M.
26026232900,Tamara,Caínzos-Romero,Cainzos-Romero T.
57224336960,Isabel,Fiteni,Fiteni I.
58630125200,Elena,Núñez,Nunez E.
56943349800,Alejandra,Fernandez-Luque,Fernandez-Luque A.
58358683300,María,Ruiz,Ruiz M.
57205519110,Jose Maria,Moran-Cacal,Moran-Cacal J.-M.
57192176718,Víctor,Arenas-García,Arenas-Garcia V.
9733162800,Nuria,Navarrete,Navarrete N.
26026266900,Antoni,Castro,Castro A.
7003516273,Sandra,Parra,Parra S.
6504188627,José H.,Izquierdo-Hidalgo,Izquierdo-Hidalgo I.-H.
57052807400,Miguel Angel,Pérez-Ramos,Perez-Ramos M.-A.
59158260800,Roberto,Hurtado,Hurtado R.
57205519071,Iratxe,Jimenez-de-Heredia,Jimenez-de-Heredia I.
57205518520,Paloma,Albiol,Albiol P.
6602278451,Dolores,Magro-Ledesma,Magro-Ledesma D.
57205519438,Laura,Noblia-Gigena,Noblia-Gigena L.
36749664800,Santiago,Fernandez,Fernandez S.
23497271500,Iñigo,Les,Les I.
6602750640,Enrique,de-Ramón,de-Ramon E.
6506258746,Laura,Gonzalez-Vazquez,Gonzalez-Vazquez L.
57205517451,Maria Jose,Forner-Giner,Forner-Giner M.-J.
56536750500,Jose,Curbelo,Curbelo J.
55789348400,Ismael,Calero-Paniagua,Calero-Paniagua I.
57205517818,Antonio,Salomón,Salomon A.
56725835100,Belchin,Kostov,Kostov B.
17136155000,Antoni,Sisó-Almirall,Siso-Almirall A.
6603042295,Giliane,de Souza Trindade,de Souza Trindade G.
16834516900,Ginny L.,Emerson,Emerson G.L.
8902197500,Scott,Sammons,Sammons S.
6508253305,Michael,Frace,Frace M.
23008104900,Dhwani,Govil,Govil D.
13805145700,Bruno Eduardo Fernandes,Mota,Mota B.E.F.
24922468300,Jônatas Santos,Abrahão,Abrahao J.S.
35078050400,Felipe Lopes,de Assis,de Assis F.L.
6506504516,Melissa,Olsen-Rasmussen,Olsen-Rasmussen M.
7102705107,Cynthia S.,Goldsmith,Goldsmith C.S.
57221627042,Yu,Li,Li Y.
7202921830,Darin,Carroll,Carroll D.
6603767317,Flavio Guimarães,da Fonseca,da Fonseca F.G.
7003820278,Erna,Kroon,Kroon E.
6603428543,Inger K.,Damon,Damon I.K.
57202674730,Billie,Giles-Corti,Giles-Corti B.
