index,afid,name,domain,url,variants
630,114817664,Instituto de Pesquisas Científicas e Tecnológicas do Estado do Amapá (IEPA),,,[]
631,60019875,Universidade Federal do Amapa,unifap.br,http://www.unifap.br/,"['Federal University of Amapa', 'Universidade Federal do Amapa']"
632,60011474,Museu Paraense Emilio Goeldi,museu-goeldi.br,http://www.museu-goeldi.br,['Museu Paraense Emilio Goeldi']
633,102076683,Federal District Hospital Foundation,,,"['Federal District Hospital Foundation', 'Federal District Hospital', 'Federal District Basis Hospital', 'Federal District', 'Educational Foundation Of The Federal District']"
634,116234550,Transplant Coordination Center of Distrito Federal,,,['Transplant Coordination Center Of Distrito Federal']
635,116234543,Distrito Federal Eye Bank,,,"['Federal District Eye Bank', 'Distrito Federal Eye Bank', 'Distrito Federal']"
636,60271899,"Instituto Federal De Educação, Ciencia E Tecnologia De Brasilia - IFB",ifb.edu.br,https://www.ifb.edu.br/,"['Instituto Federal De Educação, Ciencia E Tecnologia De Brasilia - IFB']"
637,60100523,Santa Casa da Misericórdia do Rio de Janeiro,,http://www.santacasarj.org.br/,['Santa Casa da Misericórdia do Rio de Janeiro']
638,113931297,KOLderma Clinical Trials Institute,,,[]
639,109545150,Instituto de Patologia da Coluna,,,[]
640,107115225,Hospital Santa Casa de Misericórdia,,,"['Hospital Santa Casa De Misericórdia', 'Santa Casa De Misericórdia Hospital', 'Santa Casa De Misericordia Hospital', 'Hospital Santa Casa De Misericõrdia', 'Hospital Santa Casa De Misericordia']"
641,105586757,School of Sciences of Santa Casa de Misericórdia de Vitória (EMESCAM),,,[]
642,114705661,Hospital Tacchini,,,['Hospital Tacchini']
643,109461101,Barretos Cancer Hospital,,,[]
644,60069342,Hospital Mae de Deus,maededeus.com.br,,['Hospital Mae de Deus']
645,114939869,Hospital Porto Dias,,,[]
646,106701243,Centro de Reabilitação e Readaptação Dr. Henrique Santillo,,,"['Centro De Reabilitação Dr. Henrique Santillo', 'Centro De Reabilitação E Readaptação Dr. Henrique Santillo', 'Centro De Reabilitação E Readaptação Dr. Henrique Santillo (crer)', 'Centro Estadual De Reabilitação E Readaptação Dr. Henrique Santillo', 'Centro De Reabilitação E Readaptação Dr. Henrique Santillo - Crer', 'Centro De Reabilitação Dr Henrique Santillo', 'Centro De Reabilitaçao Dr Henrique Santillo', 'Crer - Centro De Reabilitação Dr. Henrique Santillo', 'Centro De Reabilitação E Readaptação Henrique Santillo', 'Centro De Reabilitação E Readaptação Dr. Henrique Santillo - Crer/go']"
647,101905295,Hospital Geral do Estado,,,[]
648,116198516,Instituto de Ortopedia e Traumatologia (IOT),,,['Instituto de Ortopedia e Traumatologia (IOT)']
649,108352755,Fundação Lusíada (UNILUS),,,[]
650,60070548,Hospital Ana Costa,anacosta.com.br,http://www.anacosta.com.br/,['Hospital Ana Costa']
651,60019111,Universidade Metropolitana de Santos,portal.unimes.br,https://portal.unimes.br/,"['Metropolitan University of Santos', 'Universidade Metropolitana de Santos']"
652,113194491,Hospital do Coração (HCor) and Teleimagem,,,"['Hospital Do Coração And Teleimagem', 'Hospital Do Coração (hcor) And Teleimagem', 'Hospital Do Coração/teleimagem', 'Hospital Do Coração E Teleimagem']"
653,113015306,Hospital Santa Casa de Misericórdia de Vitória (EMESCAM),,,"['Hospital Santa Casa de Misericórdia', 'Hospital Santa Casa de Misericórdia de Vitória (EMESCAM)', 'Hospital Santa Casa de Misericórdia de Vitória']"
654,113250101,Laboratory of Human Movement Studies,,,"['Laboratory Of Human Movement Studies', 'Human Movement Laboratory Studies']"
655,60006912,Universidade Iguacu,unig.br,http://www.unig.br,"['University Iguacu', 'Universidade Iguacu']"
656,101073218,Instituto de Ensino e Pesquisa da Santa Casa de Belo Horizonte,,,[]
657,110049886,Hospital Eduardo de Menezes,,,[]
658,60100486,"Hospital das Forças Armadas, Brasília",,,"['Armed Forces Hospital, Brasilia', 'Hospital das Forças Armadas, Brasília']"
659,108425442,UEPB,,,['Uepb']
660,105727555,Prefeitura de Belo Horizonte,,,[]
661,116159759,Escola de Saúde,,,"['Escola De Saúde', 'Escola De Odontologia']"
662,112177281,Escola de Administração,,,[]
663,116159789,Universidade de Mato Grosso,,,['Universidade de Mato Grosso']
664,113725437,Secretaria Municipal de Saúde de Belo Horizonte,,,['Secretaria Municipal De Saúde De Belo Horizonte']
665,116160314,Servicio de Epidemiología,,,['Servicio de Epidemiología']
666,115023495,Pontifical University Catholic of Campinas,,,"['Pontifical University Catholic Of Campinas', 'Pontifical Catholic University']"
667,112286796,Centro Universitário de Maringá,,,[]
668,116160517,Hospital Universitário de Canoas,,,"['Hospital Universitário De Canoas', 'Hospital Universitário Canoas', 'Hospital Universitário De Canoas (hu)', 'Hospital Universitário De Canoas – Canoas (rs)', 'Hospital De Aeronáutica De Canoas']"
669,107412864,Angelita and Joaquim Gama Institute,,,"['Angelita And Joaquim Gama Institute', 'Angelita & Joaquim Gama Institute', 'Angelita And Joaquim Gama Research Institute', 'Joaquim And Angelita Gama Research Institute', 'Instituto Angelita And Joaquim Gama', 'Angelita E Joaquim Gama Institute', 'Angelita And Joaquim Gama Institute São Paulo']"
670,116154296,Bueno Medical Center,,,"['Bueno Medical Center', 'Bueno Medical Center Goiânia', 'Bueno Medical Center Building']"
671,116154302,Instituto Especializado em Psiquiatria e Psicologia,,,['Instituto Especializado em Psiquiatria e Psicologia']
672,113877503,Instituto Integrado de Neurociências (IINEURO),,,"['Instituto Integrado De Neurociências', 'Instituto Integrado De Neurociências (iineuro)', 'Instituto De Neurociências']"
673,60012424,Universidade Estadual de Goias,ueg.br,http://www.ueg.br,"['State University of Goias', 'Universidade Estadual de Goias']"
674,60108731,Natura Inovação e Tecnologia de Produtos,natura.com.br,https://www.natura.com.br/inovacao,['Natura Inovação']
675,116155328,Instituto de Radiologia do Hospital das Clínicas,,,['Instituto De Radiologia Do Hospital Das Clínicas']
676,107939633,Instituto de Pesquisa de DNA Forense,,,['Instituto de Pesquisa de DNA Forense']
677,112376823,Secretaria Nacional de Segurança Pública,,,"['Secretaria Nacional De Segurança Pública', 'Secretaria Nacional De Segurança Pública Do Ministério Da Justiça']"
678,124695670,Instituto de Biologia do Exército,,,"['Instituto De Biologia Do Exército', 'Inst. De Biologia Do Exército', 'Instituto De Biologia Do Exército - Ibex', 'Instituto De Biologia Do Exercito (ibex)', 'Instituto De Biologia Do Exercito']"
679,60042374,Instituto de Infectologia Emilio Ribas,emilioribas.sp.gov.br,http://www.emilioribas.sp.gov.br/,['Instituto de Infectologia Emilio Ribas']
680,100590377,Santa Casa de São Paulo,,,[]
681,120080726,Division of Neuroradiology,,,['Division Of Neuroradiology']
682,60040010,Hospital Pro-Cardiaco,procardiaco.com.br,http://www.procardiaco.com.br/,['Hospital Pro-Cardiaco']
683,100546265,University Hospital,,,[]
684,113328087,UFMG,,,"['Ufmg', 'Ufmg University']"
685,60008645,Comissão Nacional de Energia Nuclear Rio de Janeiro,cnen.gov.br,http://www.cnen.gov.br,['Comissão Nacional de Energia Nuclear Rio de Janeiro']
686,114724700,LiNC - Interdisciplinary Laboratory of Clinical Neurosciences of UNIFESP,,,"['Linc - Interdisciplinary Laboratory Of Clinical Neurosciences Of Unifesp', 'Linc-interdisciplinary Laboratory Of Clinical Neurosciences Of Unifesp']"
687,112819814,Medical School of Rio Preto and Ultra X,,,"['Medical School Of Rio Preto And Ultra X', 'Rio Preto Medical School', 'Rio Preto-ultra-x Radiological Diagnosis Institute']"
688,116139544,PCERJ,,,['Pcerj']
689,112593798,Clínicas de Diagnóstico Por Imagem (CDPI) and Multi-Imagem,,,"['Clínicas De Diagnóstico Por Imagem (cdpi) And Multi-imagem', 'Clínica De Diagnóstico Por Imagem/multi-imagem', 'Clínica De Diagnóstico Por Imagem (cdpi)/dasa', 'Clínica Multi-imagem/clínica De Diagnóstico Por Imagem', 'Clínica De Diagnóstico Por Imagem', 'Clínicas Multi-imagem And Clínica De Diagnóstico Por Imagem (cdpi)', 'Clínicas De Diagnóstico Por Imagem (cdpi) And Multi-imagem Pet', 'Clínicas Cdpi - Clínica De Diagnóstico Por Imagem E Multi-imagem', 'Clínica De Diagnóstico Por Imagem And Multi-imagem', 'Clínica De Diagnośtico Por Imagem Multi-imagem']"
690,106611447,Radiology Department,,,[]
691,109512435,Hospital Federal de Bonsucesso,,,[]
692,116138454,São Paulo Research Foundation (FAPESP),,,"['São Paulo Research Foundation (fapesp)', 'São Paulo Research Foundation']"
693,100489462,Division of Neuroradiology,,,"['Division Of Neuroradiology', 'Neuroradiology Division']"
694,60021346,Faculdade de Ciências Médicas de Minas Gerais (CMMG),cmmg.edu.br,https://cmmg.edu.br/,"['Fundacao Educacional Lucas Machado, Faculdade de Ciencias Medicas de Minas Gerais', 'Faculdade de Ciências Médicas de Minas Gerais (CMMG)']"
695,107563079,Muncipal Secretariat of Health of Belo Horizonte,,,"['Municipal Health Secretariat Of Belo Horizonte', 'Municipal Administration Of Belo Horizonte', 'Municipal Health Secretariat Of The City Of Belo Horizonte', 'Municipal Health Secretariat', 'Municipal Health Of Belo Horizonte', 'Municipal Health Department Of Belo Horizonte', 'Muncipal Secretariat Of Health Of Belo Horizonte', 'Belo Horizonte Secretary Of Health', 'Belo Horizonte Municipal Health Department', 'Belo Horizonte Municipal Health Authority']"
696,119922489,Private practice,,,['Private Practice']
697,115905816,Laboratório de Perícia e Pesquisa em Genética Forense (LPPGF),,,['Laboratório de Perícia e Pesquisa em Genética Forense (LPPGF)']
698,113725150,Biotecnos Research Center,,,[]
699,116115095,Postgrad. Prog. in Implantology of Associacaoo Paulista Dos Circurgioes Dentistas Jundiai and Osasco,,,['Postgrad. Prog. in Implantology of Associacaoo Paulista Dos Circurgioes Dentistas Jundiai and Osasco']
700,107222759,University Metodista of Piracicaba,,,[]
701,109431588,Center for Lasers and Applications,,,"['Center For Lasers And Applications', 'Center For Research And Innovation In Laser', 'Center For Lasers And Applications Nuclear And Energy']"
702,107033657,Base Hospital,,,"['Base Hospital', 'Hospital Base', 'Base Hospital (hb)']"
703,110039142,Departamento de Psiquiatria e Psicologia Médica,,,"['Departamento De Psiquiatria E Psicologia Médica', 'Departamento De Psiquiatría', 'Departamento De Psiquiatria']"
704,113826314,Universidade Luteranda do Brasil-ULBRA,,,"['Universidade Luteranda do Brasil - ULBRA', 'Universidade Luteranda do Brasil-ULBRA']"
705,115605505,University Hospital of Canoas,,,['University Hospital Of Canoas']
706,100833436,University of Paraiba,,,['University Of Paraiba']
707,116109586,Sinapse Neurologia e Reabilitação,,,"['Sinapse Neurologia E Reabilitação', 'Sinapse Clínica Neurológica E Reabilitação']"
708,101788658,Secretaria de Saúde Pública do Estado do Pará,,,"['Secretaria De Saúde Pública Do Estado Do Pará', 'Secretaria Executiva De Saúde Pública Do Pará', 'Secretaria Executiva De Saúde Pública Do Estado Do Pará', 'Secretaria Do Meio Ambiente Do Estado Do Pará', 'Secretaria De Saúde Pública Do Pará', 'Instucional Secretaria Do Estado De Educação Do Pará']"
709,116087053,Instituto Bioestatístico-IBCT,,,['Instituto Bioestatístico-IBCT']
710,113154805,Instituto do Fígado de Pernambuco,,,"['Instituto do Fígado de Pernambuco', 'Instituto do Fígado de Pernambuco', 'Instituto do Figado de Pernambuco']"
711,113139027,Secretaria Estadual de Saúde,,,['Secretaria Estadual De Saúde']
712,116086166,Secretaria Estadual de Saúde-Acre,,,['Secretaria Estadual de Saúde-Acre']
713,116086608,LACEN,,,['LACEN']
